image,yara_detected,detected_rules,is_cryptojacking
bugfixedzookeeperu/zookeeper,False,,False
bugforever/ubuntu,False,,False
buggatti/julia,False,,False
buggleinc/rabbitmq,False,,False
buggy1/tomcat,False,,False
buggtb/spark,False,,False
buggy121/traefik,False,,False
bugisdev/python,False,,False
bughucla/docker,False,,False
bugkeeper/busybox,False,,False
bugkeeper/alpine,False,,False
bugken/nginx,False,,False
bugken/redis,False,,False
bugmann/sonarqube,False,,False
bugoff/mariadb,False,,False
bugoff/nginx,False,,False
bugorganizer/rethinkdb,False,,False
bugrakayacan/phpmyadmin,False,,False
bugrahanmemis/mongo,False,,False
bugphp/centos,False,,False
bugrepoter/python,False,,False
bugre/haproxy,False,,False
bugroger/registry,False,,False
bugsbio/registry,False,,False
bugsbunny04/busybox,False,,False
bugsbunny04/alpine,False,,False
bugse/centos,False,,False
bugscafe/adminer,False,,False
bugsbunny04/redis,False,,False
bugse/openjdk,False,,False
bugsmo/elasticsearch,False,,False
bugsmo/kibana,False,,False
bugstars/rabbitmq,False,,False
bugsmo/logstash,False,,False
bugsonfire/varnish,False,,False
bugstars/redis,False,,False
buguesillo/postgres,False,,False
bugzilla/caddy,False,,False
buhman/python,False,,False
buhta/php,False,,False
buhta/postgres,False,,False
buibuild/alpine,False,,False
buibuild/hello-world,False,,False
buiduc06/php,False,,False
buiducche/openjdk,False,,False
buiducche/python,False,,False
buiduchieuvnu/elasticsearch,False,,False
buiduchieuvnu/kibana,False,,False
buildahtest/hello-world,False,,False
buiduytung/node,False,,False
buildapp/tomcat,False,,False
buildchimp/jenkins,False,,False
buildcurl/debian,False,,False
buildcurl/fedora,False,,False
builddoctor/neo4j,False,,False
buildcurl/ubuntu,False,,False
builderimages/ubuntu,False,,False
buildessential/debian,False,,False
buildessential/ubuntu,False,,False
buildingbridge/mariadb,False,,False
buiduchieuvnu/logstash,False,,False
buildizer/httpd,False,,False
buildo/sonarqube,False,,False
buildok/mono,False,,False
bugkerb/nextcloud,True,Detect_TeamRedMiner,True
buildok/mysql,False,,False
buildok/redis,False,,False
buildok/nginx,False,,False
buildonviction/influxdb,False,,False
buildonviction/telegraf,False,,False
buildonviction/node,False,,False
buildoutshane/jenkins,False,,False
buildopenvinoimg/ros,False,,False
buildr/postgres,False,,False
buildr/redis,False,,False
buildraspi3onx86/busybox,False,,False
buildraspi3onx86/alpine,False,,False
buildraspi3onx86/debian,False,,False
buildraspi3onx86/django,False,,False
buildraspi3onx86/fedora,False,,False
buildraspi3onx86/golang,False,,False
buildraspi3onx86/httpd,False,,False
buildraspi3onx86/iojs,False,,False
buildraspi3onx86/java,False,,False
buildraspi3onx86/node,False,,False
buildraspi3onx86/openjdk,False,,False
buildraspi3onx86/opensuse,False,,False
buildraspi3onx86/perl,False,,False
buildraspi3onx86/pypy,False,,False
buildraspi3onx86/ruby,False,,False
buildraspi3onx86/python,False,,False
buildraspi3onx86/rust,False,,False
buildrtech/ruby,False,,False
buildraspi3onx86/ubuntu,False,,False
buildtesting/spark,False,,False
buildsample/php,False,,False
builong99/jenkins,False,,False
builong99/odoo,False,,False
buiquoctuan/jenkins,False,,False
buiquanglam/nginx,False,,False
buitanhoa/mongo,False,,False
buisson343/maven,False,,False
buitendam11/docker,False,,False
buithephong/drupal,False,,False
buithephong/httpd,False,,False
buithephong/node,False,,False
buithephong/python,False,,False
buithephong/rabbitmq,False,,False
buithephong/sonarqube,False,,False
buithephong/redmine,False,,False
buithihoa1701/postgres,False,,False
buitrunghuyluvina/php,False,,False
buitronkevin/hola-mundo,False,,False
buivietan/spark,False,,False
bujail/maven,False,,False
bujang/ros,False,,False
buildingsalive/liquibase,True,Detect_TeamRedMiner,True
bujhm1313/odoo,False,,False
bujhtr5555/ubuntu,False,,False
bujiatang/redis,False,,False
bujiliusu/consul,False,,False
bujnor/bash,False,,False
bukaka/fluentd,False,,False
bukaka/nginx,False,,False
bukalapak/elixir,False,,False
bukecious/alpine,False,,False
buker/mysql,False,,False
bukalra2/rabbitmq,False,,False
bukatovd/python,False,,False
bulatov92/postgres,False,,False
bulavkauz/gradle,False,,False
bulawesley/java,False,,False
bulawesley/sonarqube,False,,False
bulbawarrior/traefik,False,,False
buldinf/busybox,False,,False
bulgakovbeat/postgres,False,,False
bulgantamir/php,False,,False
bulinimba/node,False,,False
buliii/tomcat,False,,False
bullflux/ubuntu,False,,False
bullet00067/nginx,False,,False
bulls25/debian,False,,False
bulltronics/nextcloud,False,,False
bulsiel/alpine,False,,False
buluma/alpine,False,,False
buluma/almalinux,False,,False
buluma/archlinux,False,,False
buluma/amazonlinux,False,,False
buluma/caddy,False,,False
buluma/busybox,False,,False
buluma/centos,False,,False
buluma/debian,False,,False
buluma/consul,False,,False
buluma/ghost,False,,False
buluma/fedora,False,,False
buluma/haproxy,False,,False
buluma/opensuse,False,,False
buluma/jenkins,False,,False
buluma/joomla,False,,False
buluma/phpmyadmin,False,,False
buluma/oraclelinux,False,,False
buluma/python,False,,False
buluma/redis,False,,False
buluma/rockylinux,False,,False
buluma/ubuntu,False,,False
buluo/ubuntu,False,,False
buluma/zookeeper,False,,False
buluo1023/ubuntu,False,,False
bulutcakan/mongo,False,,False
bulutcakan/mysql,False,,False
bulux/redis,False,,False
bulzhao/alpine,False,,False
bumblebee2196/maven,False,,False
bumblebee2196/rabbitmq,False,,False
bumblebeeauv/ros,False,,False
bumblebeeyu/redis,False,,False
bumory1987/flink,False,,False
bumory1987/nats,False,,False
bumory1987/redis,False,,False
bumpmann/redis,False,,False
bumory1987/ubuntu,False,,False
bunboy/httpd,False,,False
bunbun/rails,False,,False
bunchieldz/postgres,False,,False
bunduc/openjdk,False,,False
bundenth/scratch,False,,False
buniak/mongo,False,,False
buniak/jenkins,False,,False
bunix42/piwik,False,,False
bunix42/nextcloud,False,,False
bunjiro/redis,False,,False
bunkie/spark,False,,False
bunkobon/nginx,False,,False
bunluesak/alpine,False,,False
bunkobon/php,False,,False
bunluesak/glassfish,False,,False
bunmiben/postgres,False,,False
bunmi20/java,False,,False
bunny101/docker,False,,False
bunny2003/java,False,,False
bunny393633905/mongo,False,,False
bunnyboss21/busybox,False,,False
bunnyhopkinton/docker,False,,False
bunluesak/ubuntu,False,,False
buntyray2024/openjdk,False,,False
buntys/httpd,False,,False
bunmiben/redis,False,,False
bunnymadhu/mariadb,False,,False
bunyaminaltinok/python,False,,False
buntys/python,False,,False
bunyaminyetim/celery,False,,False
bunyaminyetim/django,False,,False
bunyodbeknasriddinov/docker,False,,False
bunyod545/maven,False,,False
buoyantio/nginx,False,,False
bupachile/golang,False,,False
bupachile/node,False,,False
bupachile/sonarqube,False,,False
bupachile/ubuntu,False,,False
bupacl/golang,False,,False
bupacl/node,False,,False
bupt2018/fluentd,False,,False
buptdevops/haproxy,False,,False
buptdevops/busybox,False,,False
buptliuwei718/httpd,False,,False
buptpf/tomcat,False,,False
buptwangtao/ubuntu,False,,False
buptzyf/hello-world,False,,False
buqler/caddy,False,,False
burachynskyi/wordpress,False,,False
bupychuk/ruby,False,,False
burakdeniz/mongo,False,,False
burakalmazlar/hello-world,False,,False
burakalp/mongo,False,,False
burakemre06/perl,False,,False
burakikiler/solr,False,,False
burakikiler/varnish,False,,False
burakovsky/kong,False,,False
buraksari/fluentd,False,,False
buraksokmen/mongo,False,,False
buraksokmen/rabbitmq,False,,False
buraphacloud/java,False,,False
burakthehan/registry,False,,False
buraphacloud/centos,False,,False
buraphacloud/debian,False,,False
buraphacloud/mysql,False,,False
buraphacloud/nginx,False,,False
buraphacloud/joomla,False,,False
buraphacloud/mariadb,False,,False
buraphacloud/wordpress,False,,False
buraqpo/maven,False,,False
buraphacloud/oraclelinux,False,,False
buraphacloud/php,False,,False
buras/postgres,False,,False
buratinas/docker,False,,False
buratinas/node,False,,False
buratinas/php,False,,False
burchx/docker,False,,False
burden/httpd,False,,False
burdinbogdan/mysql,False,,False
burbon/golang,False,,False
bureaugewas/phpmyadmin,False,,False
bureauxapartager/nginx,False,,False
bureauxapartager/node,False,,False
bureauxapartager/php,False,,False
bureauxapartager/rabbitmq,False,,False
bureque/nginx,False,,False
burger1221/spark,False,,False
bureauxapartager/redis,False,,False
burgerdev/archlinux,False,,False
burgerdev/httpd,False,,False
burghardtkubermatic/alpine,False,,False
burgestrand/postgres,False,,False
burgerdev/busybox,False,,False
burghardtkubermatic/busybox,False,,False
burghardtkubermatic/nginx,False,,False
burgur/mariadb,False,,False
burhan16/alpine,False,,False
burh/php,False,,False
burhand/php,False,,False
burhanb7/ros,False,,False
burhand/mysql,False,,False
burketts/centos,False,,False
burkeyyang/jenkins,False,,False
burkito/redis,False,,False
burkey74/java,False,,False
burki169/debian,False,,False
burlzad/registry,False,,False
burlica/openjdk,False,,False
burlyluo/registry,False,,False
burmarc/hello-world,False,,False
burnaevpy/rabbitmq,False,,False
burnbyrne/debian,False,,False
burnerdev/mongo,False,,False
burnerdev/mysql,False,,False
burnerdev/node,False,,False
burnerdev/php,False,,False
burnerdev/wordpress,False,,False
burning1docker/maven,False,,False
burningray/django,False,,False
burningcx/httpd,False,,False
burnst96/jenkins,False,,False
burovoordeboeg/wordpress,False,,False
burnquist73/wordpress,False,,False
burraharish/nginx,False,,False
burrak/php,False,,False
burrak/ubuntu,False,,False
burstangel/redmine,False,,False
burtcs/busybox,False,,False
burtoun/gradle,False,,False
bururez/php,False,,False
burziac/tomee,False,,False
busayo/ubuntu,False,,False
buryme/mysql,False,,False
busandocker/docker,False,,False
busbario/node,False,,False
busbario/java,False,,False
busayr/hello-world,False,,False
busbario/ruby,False,,False
buseni/node,False,,False
busco/caddy,False,,False
buscateto/httpd,False,,False
busdriverbuddha/mongo,False,,False
bushfireio/ubuntu,False,,False
bushelpowered/alpine,False,,False
bushelpowered/ubuntu,False,,False
bushra2024/postgres,False,,False
bushrat/nginx,False,,False
businessdecision/php,False,,False
businessgo/odoo,False,,False
businessio/php,False,,False
businessinsidertech/memcached,False,,False
businessio/varnish,False,,False
busit/storm,False,,False
busla/nginx,False,,False
bussar/java,False,,False
busirus/nextcloud,False,,False
bustan19/golang,False,,False
busterm/nginx,False,,False
bustertechnologies/ghost,False,,False
bustertechnologies/nextcloud,False,,False
bustertechnologies/python,False,,False
bustertechnologies/ubuntu,False,,False
busurman/python,False,,False
bustista/alpine,False,,False
busymans/wordpress,False,,False
busymidnight17/mariadb,False,,False
busybox2/busybox,False,,False
busyorg/docker,False,,False
butala77/mongo,False,,False
butchseaman/hello-world,False,,False
buthallk2/docker,False,,False
butlerwang/centos,False,,False
butler123/rabbitmq,False,,False
butomo1989/jenkins,False,,False
butopea/adminer,False,,False
butriks/mongo,False,,False
butter/node,False,,False
butter/python,False,,False
butter/nginx,False,,False
butter/solr,False,,False
butterfleye/postgres,False,,False
butter0519/ubuntu,False,,False
butter3126/ruby,False,,False
butyhu/redis,False,,False
buuchan/postgres,False,,False
butternut/centos,False,,False
butterware/ruby,False,,False
buuweben/nginx,False,,False
buuweben/r-base,False,,False
buuweben/php,False,,False
buuweben/tomcat,False,,False
buvaneshboopathi/ruby,False,,False
buvly/cassandra,False,,False
buwangchuxin/influxdb,False,,False
buwangchuxin/elasticsearch,False,,False
buwangchuxin/zookeeper,False,,False
buxianghenai/hello-world,False,,False
buwangchuxin/kibana,False,,False
buxiaomo/caddy,False,,False
buxiaomo/jenkins,False,,False
buxiaomo/mongo,False,,False
buxiaomo/mysql,False,,False
buxsws/hello-world,False,,False
buxiaomo/php,False,,False
buxiaomo/python,False,,False
buxiuzhanshen/httpd,False,,False
buyalsky22/rabbitmq,False,,False
buyfakett/elasticsearch,False,,False
buyfakett/java,False,,False
buyfakett/node,False,,False
buyfakett/postgres,False,,False
buyfakett/zookeeper,False,,False
buzhiyun/nginx,False,,False
buynow/amazoncorretto,False,,False
buzhiyun/elasticsearch,False,,False
buzinessware/fluentd,False,,False
buzinessware/rabbitmq,False,,False
buzzfrog/elasticsearch,False,,False
buzzindexes/python,False,,False
buzzingpixel/mariadb,False,,False
buzzingpixel/nginx,False,,False
buzzingpixel/postgres,False,,False
buzzsurfr/centos,False,,False
buzzjp/elixir,False,,False
buzzjp/ruby,False,,False
buzzwordy/logstash,False,,False
buzzxu/jenkins,False,,False
buzzx8/rabbitmq,False,,False
buzzxu/docker,False,,False
buzzxu/node,False,,False
bvac/alpine,False,,False
bvac/fluentd,False,,False
bvac/java,False,,False
bvac/node,False,,False
bvalentin/jenkins,False,,False
bvalentin/maven,False,,False
bvalentin/mysql,False,,False
bvadm/elasticsearch,False,,False
bvalentin/tomcat,False,,False
bvanelli/alpine,False,,False
bvandal/docker,False,,False
bvanelli/liquibase,False,,False
bvdoc/ros,False,,False
bvelastegui/mysql,False,,False
bvelastegui/php,False,,False
bvermeersch/telegraf,False,,False
bvenna/cassandra,False,,False
bvenna/zookeeper,False,,False
bvfromru/postgres,False,,False
bvijaycom/ubuntu,False,,False
bvikhe/httpd,False,,False
bvierra/debian,False,,False
bvijayk/registry,False,,False
bvillagomez/spark,False,,False
bvkin/haproxy,False,,False
bvkk/docker,False,,False
bvote/nginx,False,,False
bvlcsae/php,False,,False
bvorzo/mongo,False,,False
bvpnteam/elixir,False,,False
bvsaurabh/phpmyadmin,False,,False
bvpraju290/hello-world,False,,False
bvsraoinfo/hello-world,False,,False
bvsaikiran/httpd,False,,False
bvtdocker/elasticsearch,False,,False
bvtdocker/zookeeper,False,,False
bvvinay/django,False,,False
bw32/wordpress,False,,False
bw2tec/nginx,False,,False
bw4sz/hello-world,False,,False
bwahn/mysql,False,,False
bwahn/python,False,,False
bwainstock/python,False,,False
bwajtr/docker,False,,False
bwajtr/postgres,False,,False
bwake/httpd,False,,False
bwalex/wordpress,False,,False
bwalia/redis,False,,False
bvujnovac/influxdb,False,,False
bwalker21/httpd,False,,False
bwangdocker/spark,False,,False
bwanagary/opensuse,False,,False
bwaterorgatmsft/alpine,False,,False
bwaycer/archlinux,False,,False
bwdjames/composer,False,,False
bweat/openjdk,False,,False
bwedenik/spark,False,,False
bwei/docker,False,,False
bwelliver/hello-world,False,,False
bweulertech/rust,False,,False
bwfish/tomcat,False,,False
bwgandhar/django,False,,False
bwhanesthesia1/postgres,False,,False
bwhelplysgas/maven,False,,False
bwginfra/jenkins,False,,False
bwidmeier/cassandra,False,,False
bwiklund/redis,False,,False
bwilkins/ruby,False,,False
bwiseman/zookeeper,False,,False
bwin927/elasticsearch,False,,False
bwisniewski241b/jenkins,False,,False
bwits/node,False,,False
bwm0822/postgres,False,,False
bwkzdochub1/jenkins,False,,False
bwman01/mysql,False,,False
bwnyasse/dart,False,,False
bwolmarans/httpd,False,,False
bwsimiyu/alpine,False,,False
bwoodr01/nginx,False,,False
bwtaylor/tomcat,False,,False
bwv988/zookeeper,False,,False
bwts/debian,False,,False
bwx1986/busybox,False,,False
bxai/redis,False,,False
bxai/zookeeper,False,,False
bxcristian/mariadb,False,,False
bxggs/ruby,False,,False
bxhdocker/ubuntu,False,,False
bxjie/golang,False,,False
bxiahilil/debian,False,,False
bxinfra/elasticsearch,False,,False
bxjie/maven,False,,False
bxjie/openjdk,False,,False
bxjie/registry,False,,False
bxjie/zookeeper,False,,False
bxlt1k/phpmyadmin,False,,False
bxtp4p/logstash,False,,False
bxvijay/java,False,,False
bxwill/docker,False,,False
bxwill/busybox,False,,False
bxwill/jenkins,False,,False
bxwill/python,False,,False
bxwill/maven,False,,False
bxxxbhy/django,False,,False
bxxwcl/debian,False,,False
bxy4543/hello-world,False,,False
byadao/node,False,,False
bxy09/debian,False,,False
by35449580/sentry,False,,False
by666/tomcat,False,,False
byafarfurmailtk2/haxe,False,,False
byafarfurmailtk2/gazebo,False,,False
byakku/haproxy,False,,False
byakogollo/debian,False,,False
byakku/java,False,,False
byancode/php,False,,False
byaussy/redis,False,,False
byakuyaben/docker,False,,False
bybatkhuu/nginx,False,,False
bybing/tomcat,False,,False
bybatkhuu/postgres,False,,False
bychannel/archlinux,False,,False
bybrunobarros/debian,False,,False
bychochim/httpd,False,,False
byclip/logstash,False,,False
byclip/fluentd,False,,False
bycnitlab/nginx,False,,False
bycnitlab/php,False,,False
bycnitlab/wordpress,False,,False
bydavy/jenkins,False,,False
bydan/vault,False,,False
